Sha,ParentSha,Parent2Sha,IsMerge,IsBugfix,BugfixProbability,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Message,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines
73beb2849fee3244d8a655f5d4f7dd650fd70068,c69acbeb97b96a533305cfe0c5cca05b3b0e50ae,,False,False,0.442645,191,10/25/2022 16:28:30,7,10/25/2022 16:28:30,use seed from AutoMLExperiment.setting in eci_cfo tuner (#6406),1,2,2,0,0,511,14,16,2
e15ff5f984f2e4fa505fd92b7541ca9ae9db46fb,73beb2849fee3244d8a655f5d4f7dd650fd70068,,False,False,0.09603348,191,10/25/2022 19:53:30,7,10/25/2022 19:53:30,Add MaxModelToExplore exit strategy to AutoMLExperiment. (#6402),1,7,5,2,0,2501,330,406,76
de79b8a1b765f77ae46a91e12c83b8e4543fbf1e,e15ff5f984f2e4fa505fd92b7541ca9ae9db46fb,,False,False,0.045615308,167,10/27/2022 21:06:55,7,10/27/2022 21:06:55,Refactor official build to use arcade templates (#6412),1,8,5,2,1,517,-80,296,376
0b175c342d2a92a31c9d8031a43569fb69680543,de79b8a1b765f77ae46a91e12c83b8e4543fbf1e,,False,True,0.99999917,167,10/28/2022 19:29:41,7,10/28/2022 19:29:41,Fix Mac CMake warnings (#6414),1,4,4,0,0,614,26,34,8
3318eb20de5c4cdb65d6581386eb501ea1d30187,0b175c342d2a92a31c9d8031a43569fb69680543,,False,True,0.9996617,167,10/28/2022 21:38:32,7,10/28/2022 21:38:32,Fix dependencies that are flagging CG (#6415),1,1,1,0,0,83,0,2,2
474f507612a774ff99756c8f931a57185001326b,3318eb20de5c4cdb65d6581386eb501ea1d30187,,False,False,0.04593802,167,10/29/2022 00:44:53,7,10/29/2022 00:44:53,Don't publish artifacts of package job (#6418),1,1,1,0,0,278,0,1,1
61b1fa5cf2e336a933ebd28df38b13df3ee7491b,474f507612a774ff99756c8f931a57185001326b,,False,False,0.33119124,191,10/31/2022 20:28:04,7,10/31/2022 20:28:04,adding Microsoft.ML.TorchSharp in csharp using statement for text classifciation (#6408),1,7,7,0,0,1405,62,67,5
53ff2cff22227fa599d7880f1445dfaaf097fc6c,61b1fa5cf2e336a933ebd28df38b13df3ee7491b,,False,False,0.005661892,117,11/01/2022 14:08:25,7,11/01/2022 14:08:25,ts version update (#6419),1,29,27,1,1,3506,76,260,184
23bfaba133c469cca3c461202708bf23ba8f880f,53ff2cff22227fa599d7880f1445dfaaf097fc6c,,False,False,0.0055187866,167,11/01/2022 19:30:06,7,11/01/2022 19:30:06,Add SECURITY.md (#6420),1,1,0,1,0,41,41,41,0
1a83389bbd9c2f3ae27de30d10209ca9321adb7d,23bfaba133c469cca3c461202708bf23ba8f880f,,False,False,0.06584633,167,11/02/2022 15:53:21,7,11/02/2022 15:53:21,Updates to official build pipeline (#6423),1,3,2,0,1,418,-9,18,27
025e373bc00c5da74c2c21698e20a10d151252f6,1a83389bbd9c2f3ae27de30d10209ca9321adb7d,,False,False,0.0040410436,167,11/04/2022 16:05:45,7,11/04/2022 16:05:45,Update version to 3.0.0 (#6424),1,2,2,0,0,125,0,4,4
8481c2a00e73e0c0ac97e112483b2d3a35a4a7f8,025e373bc00c5da74c2c21698e20a10d151252f6,,False,False,0.17129263,177,11/07/2022 15:32:07,7,11/07/2022 15:32:07,ML.NET 2.0 Release Notes (#6435),1,1,0,1,0,49,49,49,0
17c061acd1cc87a84b9a821ff95f235d836a3737,8481c2a00e73e0c0ac97e112483b2d3a35a4a7f8,,False,False,0.014336828,141,11/07/2022 22:19:39,7,11/07/2022 22:19:39,Update TorchSharp to 0.98.3 (#6436),1,1,1,0,0,83,0,1,1
87337c0ef1d6b9733ea7136e3178d9cdbeb5e3f4,17c061acd1cc87a84b9a821ff95f235d836a3737,,False,False,0.02695959,188,11/11/2022 15:22:39,7,11/11/2022 15:22:39,[main] Update dependencies from dotnet/arcade (#6439),1,4,4,0,0,340,0,18,18
0379e01ea0b062246c5eac3f7365d6ee518495bf,87337c0ef1d6b9733ea7136e3178d9cdbeb5e3f4,,False,True,0.99678695,205,11/17/2022 20:19:39,7,11/17/2022 20:19:39,Fixed typo for calibrators (#6438),1,1,1,0,0,820,0,1,1
bb563da7c6d7a0310121fb37da24615b83d9b8ab,0379e01ea0b062246c5eac3f7365d6ee518495bf,,False,False,0.20549764,117,11/23/2022 06:11:46,7,11/23/2022 06:11:46,Add in ability to have pre-defined weights for ngrams. (#6458),1,5,4,1,0,32685,389,397,8
d523bd212478148ca2e8fb2ba7cc4c2994140964,bb563da7c6d7a0310121fb37da24615b83d9b8ab,,False,True,0.5949448,117,11/23/2022 22:01:00,7,11/23/2022 22:01:00,new os image for official builds. (#6467),1,1,1,0,0,286,0,6,6
394821137d3a042fea92b770230d8fd6d4498bd0,d523bd212478148ca2e8fb2ba7cc4c2994140964,,False,False,0.29518294,191,11/28/2022 19:21:09,7,11/28/2022 19:21:09,set trial to unsuccess if trial loss is nan/inf (#6430),1,5,5,0,0,1454,45,49,4
42788c43515f350dacf9642391627d603c0d7010,394821137d3a042fea92b770230d8fd6d4498bd0,,False,False,0.21491493,177,11/28/2022 20:14:29,7,11/28/2022 20:14:29,2023 roadmap outline (#6444),1,1,1,0,0,97,-34,32,66
b1cb564289d3c3023390a5c24588aaff137f2927,42788c43515f350dacf9642391627d603c0d7010,,False,False,0.01784003,191,11/30/2022 22:59:17,7,11/30/2022 22:59:17,add SentenceSimilarity sweepable estimator in AutoML (#6445),1,6,4,2,0,1164,66,80,14
ff21cc509634fd5306e209d26616dc3a7fd823e7,b1cb564289d3c3023390a5c24588aaff137f2927,,False,False,0.02698346,188,11/30/2022 23:52:06,7,11/30/2022 23:52:06,[main] Update dependencies from dotnet/arcade (#6451),1,6,6,0,0,1533,7,25,18
0880a9086ef7b2433c8a90df27bdb7e875bbd90a,ff21cc509634fd5306e209d26616dc3a7fd823e7,,False,False,0.0023912827,206,12/21/2022 20:54:13,7,12/21/2022 20:54:13,Onedal algorithms backed by nuget packages (#6521),1,41,26,15,0,49383,12239,12271,32
9d798f1bb3fb17fe97eba77a694c35e2cb46a4b7,0880a9086ef7b2433c8a90df27bdb7e875bbd90a,,False,True,0.64803135,117,12/22/2022 04:50:30,7,12/22/2022 04:50:30,moving onedal nuget download from onedal to native where its needed for building. (#6527),1,2,2,0,0,291,-1,16,17
bc250df896c125113dd0dcd9054d4b976ead0bf4,9d798f1bb3fb17fe97eba77a694c35e2cb46a4b7,,False,True,1,191,01/05/2023 20:47:35,7,01/05/2023 20:47:35,fix #6446 (#6447),2,5,5,0,0,2728,78,148,70
c55038fd638f310182c746db2e81e9cde2ae664b,bc250df896c125113dd0dcd9054d4b976ead0bf4,,False,False,0.12050566,191,01/06/2023 22:24:21,7,01/06/2023 22:24:21,add addKeyValueAnnotationsAsText flag (#6535),1,3,3,0,0,254,6,8,2
6708456a26a364612f21361521a4f53fb082fc1d,c55038fd638f310182c746db2e81e9cde2ae664b,,False,False,0.014597785,200,01/09/2023 23:16:24,7,01/09/2023 23:16:24,Add VBufferDataFrameCoumn to DataFrame (#6409),1,7,6,1,0,5162,555,560,5
e451fb72c0a068bd892d9da6ab331e7d30b3e9a6,6708456a26a364612f21361521a4f53fb082fc1d,,False,True,0.9986035,117,01/12/2023 23:38:32,7,01/12/2023 23:38:32,fixing bug with multi-threaded access for variable length string arrays for onnx models. (#6537),1,1,1,0,0,983,0,1,1
eeba2eeb4564d1e33b19fa096093f1a71230cbd6,e451fb72c0a068bd892d9da6ab331e7d30b3e9a6,,False,False,0.1234432,206,01/13/2023 04:37:51,7,01/13/2023 04:37:51,Bail to default implementation upon any unforeseen situation (#6538),1,4,4,0,0,2101,15,29,14
a06dadcc35262bc2c17c0939be732fc8a9b751f7,eeba2eeb4564d1e33b19fa096093f1a71230cbd6,,False,False,0.09736387,191,01/23/2023 20:47:47,7,01/23/2023 20:47:47,add checkAlive in NasBertTrainer (#6546),1,1,1,0,0,915,5,14,9
9181467d6769a422a28b0224ade49432db11132d,a06dadcc35262bc2c17c0939be732fc8a9b751f7,,False,True,0.7726017,117,01/24/2023 19:52:55,7,01/24/2023 19:52:55,fixes one dal dispatching issues (#6547),1,4,4,0,0,2166,-22,23,45
f848603d74822f5663eb69fb2339aecbdf8743ba,9181467d6769a422a28b0224ade49432db11132d,,False,True,0.9996479,117,01/24/2023 21:29:56,7,01/24/2023 21:29:56,mac python fix (#6549),1,1,1,0,0,286,0,2,2
9b22facd72b8691604d291ba088f41dba74a7d4b,f848603d74822f5663eb69fb2339aecbdf8743ba,,False,True,0.94558537,117,02/06/2023 20:28:36,7,02/06/2023 20:28:36,fixes doc typo (#6557),1,1,1,0,0,909,0,1,1
8c0ceaf6ce0d3d86701280d37ab6def89d90f268,9b22facd72b8691604d291ba088f41dba74a7d4b,,False,False,0.02703625,188,02/06/2023 21:25:42,7,02/06/2023 21:25:42,[main] Update dependencies from dotnet/arcade (#6518),1,5,5,0,0,844,6,23,17
d239fda5c2d9ca695d60299cfc57ba140050d63e,8c0ceaf6ce0d3d86701280d37ab6def89d90f268,,False,False,0.012433266,207,02/09/2023 19:38:50,7,02/09/2023 19:38:50,Add continuous resource monitoring to AutoML.IMonitor (#6520),1,10,9,1,0,2766,133,209,76
fe2a4428c1116ba6af1d033bd1c61816aad8593b,d239fda5c2d9ca695d60299cfc57ba140050d63e,,False,True,0.9999973,191,02/16/2023 05:33:11,7,02/16/2023 05:33:11,fix cancellation bug in SweepablePipelineRunner && fix object null exception in AutoML v1.0 regression API (#6560),1,7,7,0,0,3025,22,44,22
4c5aa85452f1688dd2180f0fde8efc87529c1646,fe2a4428c1116ba6af1d033bd1c61816aad8593b,,False,True,1,191,02/22/2023 20:24:57,7,02/22/2023 20:24:57,fix refit (#6572),1,4,4,0,0,2119,29,41,12
db197154dcd924ae9a7e31074a835b86e34e33bb,4c5aa85452f1688dd2180f0fde8efc87529c1646,,False,False,0.2505268,191,03/01/2023 21:14:44,7,03/01/2023 21:14:44,Add default search space for standard trainers (#6576),1,41,17,21,3,8443,944,1088,144
f5776b09c195c6e2f4af9b83471cfd88fd198da8,db197154dcd924ae9a7e31074a835b86e34e33bb,,False,False,0.13708489,191,03/09/2023 23:33:38,7,03/09/2023 23:33:38,Adding more metrics to BinaryClassification Experiment (#6571),1,3,3,0,0,1418,-6,50,56
4a02a0148d76d63a07c66b8466734c8f34cbcbd4,f5776b09c195c6e2f4af9b83471cfd88fd198da8,,False,False,0.034417164,191,03/15/2023 01:46:47,7,03/15/2023 01:46:47,add batchsize and arch to imageClassificationSweepableTrainer (#6597),1,6,6,0,0,877,48,53,5
cb7b72424aa0275eae4941c297445a9b2a4e793a,4a02a0148d76d63a07c66b8466734c8f34cbcbd4,,False,False,0.053768132,191,03/27/2023 22:30:32,7,03/27/2023 22:30:32,update max_model when trial fails (#6596),1,2,2,0,0,491,0,18,18
ceb9a2ba2ddc3f4d3f882e9ed5140082f544374c,cb7b72424aa0275eae4941c297445a9b2a4e793a,,False,True,0.99999994,191,03/28/2023 17:04:13,7,03/28/2023 17:04:13,fix tostring bug for sweeepable pipeline (#6610),1,1,1,0,0,261,0,1,1
6002aa8e91b648c2271a4f70403c332b4408dc28,ceb9a2ba2ddc3f4d3f882e9ed5140082f544374c,,False,False,0.03184787,193,03/28/2023 17:39:23,7,03/28/2023 17:39:23,Libraries area pod updates March 2023 (#6607),1,1,1,0,0,2484,-270,50,320
7f94445eca369263bc5635c14c6070f6f8b1906c,6002aa8e91b648c2271a4f70403c332b4408dc28,,False,False,0.044228896,191,03/28/2023 19:18:40,7,03/28/2023 19:18:40,add AutoMLExperiment example doc (#6594),1,3,2,1,0,551,156,156,0
69b67c48d93cb70972c61c846db06d4c61924d01,7f94445eca369263bc5635c14c6070f6f8b1906c,,False,True,1,191,03/31/2023 22:44:44,7,03/31/2023 22:44:44,fix #6416 (#6612),2,1,1,0,0,365,-1,70,71
7a2ac5ce4d4a9edfe9e1ad9a354d53415fe436fd,69b67c48d93cb70972c61c846db06d4c61924d01,,False,True,0.97884136,191,04/04/2023 08:14:32,7,04/04/2023 08:14:32,Update timeout error message in AutoMLExperiment.cs (#6613),1,1,1,0,0,365,0,1,1
74cc3c45083f293708fb3bb46dd30372a178b402,7a2ac5ce4d4a9edfe9e1ad9a354d53415fe436fd,,False,True,0.63721836,191,04/17/2023 17:16:42,7,04/17/2023 17:16:42,"Add doc for CreateSweepableEstimator, Parameter and SearchSpace (#6611)",1,11,8,3,0,2398,293,293,0
eb11e43c440f5a22d7b02058eae69422784841a5,74cc3c45083f293708fb3bb46dd30372a178b402,,False,False,0.034254648,193,04/18/2023 20:25:09,7,04/18/2023 20:25:09,[fabricbot] Update to capture refactoring of generated config (#6619),1,1,1,0,0,2504,20,84,64
c0220f7f7821ef37c86aa62125dd8e2560280468,eb11e43c440f5a22d7b02058eae69422784841a5,,False,False,0.04568332,177,04/18/2023 23:34:26,7,04/18/2023 23:34:26,Minor nits (#6480),1,1,1,0,0,97,0,4,4
fc67fd1e9f024d81f41f3f9dd291773e903f91ae,c0220f7f7821ef37c86aa62125dd8e2560280468,,False,False,0.010164955,117,04/20/2023 20:19:27,7,04/20/2023 20:19:27,updated ort version to latest (#6624),1,1,1,0,0,95,0,1,1
c696e09c9d38574b0c01dce61d4c9bb9fd2dc261,fc67fd1e9f024d81f41f3f9dd291773e903f91ae,,False,False,0.07178698,141,04/21/2023 16:49:15,7,04/21/2023 16:49:15,Add support for string vectors (#6628),1,3,3,0,0,1107,10,11,1
ebb578946fa64e974cb0b88e1b9e0dea05e04d54,c696e09c9d38574b0c01dce61d4c9bb9fd2dc261,,False,False,0.06983831,208,04/21/2023 17:49:51,7,04/21/2023 17:49:51,Change test to validate (#6599),1,6,6,0,0,1935,0,17,17
2ede226ced495445d7bb9c7eb0f7b9f95823ce94,ebb578946fa64e974cb0b88e1b9e0dea05e04d54,,False,False,0.06366941,191,04/24/2023 17:48:40,7,04/24/2023 17:48:40,Add AutoZero tuner to BinaryClassification (#6615),1,5,3,2,0,3253,2004,2011,7
cb2e49587dada97aa1a77c3c770a9627c60af05a,2ede226ced495445d7bb9c7eb0f7b9f95823ce94,,False,True,0.9971646,117,04/26/2023 16:15:19,7,04/26/2023 16:15:19,Object Detection using TorchSharp (#6605),1,50,14,36,0,97877,78167,78721,554
e30555c834f06f145646b1ef306ff5b3ede569f7,cb2e49587dada97aa1a77c3c770a9627c60af05a,,False,False,0.007158768,191,04/28/2023 17:27:07,7,04/28/2023 17:27:07,add obj-detection automl sweeper (#6633),1,7,5,2,0,1644,126,132,6
33862450b6d0ca17bddc3d14b374daf7c9fa673a,e30555c834f06f145646b1ef306ff5b3ede569f7,,False,False,0.006176583,117,04/29/2023 09:25:58,7,04/29/2023 09:25:58,Update TorchSharp to latest version (#6636),1,9,9,0,0,1160,-2,13,15
a18b9cba0f41f01d0d3aa57a08d9b16fc8799e9e,33862450b6d0ca17bddc3d14b374daf7c9fa673a,,False,True,0.9999555,191,04/30/2023 01:22:01,7,04/30/2023 01:22:01,Update AutoMLExperimentTests.cs to fix timeout error (#6638),1,1,1,0,0,461,0,4,4
07b6f45e6291e6cda9d1ffc7ffb09674f57a46d9,a18b9cba0f41f01d0d3aa57a08d9b16fc8799e9e,,False,False,0.01854682,117,05/04/2023 16:27:55,7,05/04/2023 16:27:55,change code cov pool (#6647),1,1,1,0,0,19,1,2,1
1a905be1bf3dbeb49a59ab885e930dc15bc91ec6,07b6f45e6291e6cda9d1ffc7ffb09674f57a46d9,,False,False,0.14002599,117,05/04/2023 19:59:18,7,05/04/2023 19:59:18,Added more logging to OBJ-DET (#6646),1,12,12,0,0,2192,35,49,14
ce9938d37951ca94e7e94d2dc4779fecf52d8f54,1a905be1bf3dbeb49a59ab885e930dc15bc91ec6,,False,False,0.0013946494,206,05/04/2023 21:59:32,7,05/04/2023 21:59:32,Update WebClient to HttpClient implementations for downloading (WIP) (#6476),1,1,0,1,0,97,97,97,0
d974a212538884bbffa0d95c82bf85de44a55782,ce9938d37951ca94e7e94d2dc4779fecf52d8f54,,False,False,0.06311211,209,05/04/2023 22:06:42,7,05/04/2023 22:06:42,Add SamplingKeyColumnName to AutoMLExperiment (#6649),1,4,4,0,0,1003,25,28,3
b567c37778526f3640082fb01daa7dc5b19316c9,d974a212538884bbffa0d95c82bf85de44a55782,,False,True,0.99994683,191,05/05/2023 00:42:37,7,05/05/2023 00:42:37,fix datetime null error (#6627),1,2,2,0,0,1143,34,35,1
33342a2f079166af504633b5d755fd514dc929d6,b567c37778526f3640082fb01daa7dc5b19316c9,,False,True,0.9999987,210,05/05/2023 17:06:37,7,05/05/2023 17:06:37,fix Apply in PrimitiveColumnContainer (#6642),1,1,1,0,0,842,-8,6,14
7780efb474db40812aa47acb3c41680f75daa7b8,33342a2f079166af504633b5d755fd514dc929d6,,False,True,0.5356202,117,05/05/2023 17:10:30,7,05/05/2023 17:10:30,Update ML.NET to work with .NET8 (#6641),1,27,27,0,0,5746,18,118,100
896d69aa2a4cb5474059185e00c04aef6359e70f,7780efb474db40812aa47acb3c41680f75daa7b8,,False,True,0.7104187,117,05/05/2023 21:12:07,7,05/05/2023 21:12:07,removing MSIL check for now (#6658),1,9,9,0,0,573,26,35,9
3986fcf9fa88e7eca357b6a7647ba67728035f4a,896d69aa2a4cb5474059185e00c04aef6359e70f,,False,False,0.0022184756,188,05/05/2023 22:39:34,7,05/05/2023 22:39:34,[main] Update dependencies from dotnet/arcade (#6566),1,16,13,3,0,1819,124,189,65
247f3a00eac3577474b2631ef375f55d8a2f4a64,3986fcf9fa88e7eca357b6a7647ba67728035f4a,,False,False,0.0013739798,141,05/08/2023 19:55:13,7,05/08/2023 19:55:13,Clean up PrimitiveColumnContainer (#6656),1,7,6,1,0,13494,2,96,94
4f0afc3396515edc967dd82034571df07a5194c6,247f3a00eac3577474b2631ef375f55d8a2f4a64,,False,True,0.97539973,141,05/08/2023 20:58:09,7,05/08/2023 20:58:09,Fix DataFrame Null Math (#6661),1,10,8,2,0,10756,734,907,173
ff3b1b926866db210a11590aadef1978d7cc956b,4f0afc3396515edc967dd82034571df07a5194c6,,False,False,0.0057105757,191,05/08/2023 21:09:19,7,05/08/2023 21:09:19,Update ExperimentSettings.cs (#6663),1,1,1,0,0,99,0,1,1
3d705bf05d3be5e5232089c3524213ebbae2911f,ff3b1b926866db210a11590aadef1978d7cc956b,,False,False,0.0144320205,211,05/09/2023 05:07:05,7,05/09/2023 05:07:05,Added ADO.NET importing/exporting functionality to DataFrame (#5975),1,6,5,1,0,2479,316,334,18
1dcae100ed912b293d25e3c71873add1d018a3f2,3d705bf05d3be5e5232089c3524213ebbae2911f,,False,False,0.00047308503,191,05/11/2023 17:16:05,7,05/11/2023 17:16:05,Fairlearn (#6539),1,25,10,15,0,3461,1236,1263,27
de9e468245a97de2966783d6a00c91b3a1aa839e,1dcae100ed912b293d25e3c71873add1d018a3f2,,False,True,0.62719303,212,05/11/2023 18:58:47,7,05/11/2023 18:58:47,Align columns by 10 or more (in case of longer column names) (#6673),1,1,1,0,0,694,2,5,3
4a11ac0f6bb81a2e454da02d0e516d649c3d2645,de9e468245a97de2966783d6a00c91b3a1aa839e,,False,False,0.1628195,191,05/11/2023 19:54:24,7,05/11/2023 19:54:24,add diskConvert option in fast tree search space (#6316),1,13,13,0,0,1270,20,29,9
09117b1b9df96dd11dc6a285567eef49e636b69b,4a11ac0f6bb81a2e454da02d0e516d649c3d2645,,False,False,0.17030638,191,05/11/2023 21:26:27,7,05/11/2023 21:26:27,add epison to probability (#6668),1,2,2,0,0,667,43,45,2
6971802f5b773952af130963e084111c391f9a60,09117b1b9df96dd11dc6a285567eef49e636b69b,,False,False,0.10843675,117,05/12/2023 23:22:13,7,05/12/2023 23:22:13,License expression (#6674),1,3,3,0,0,135,3,6,3
7c16c3060af89a65d9804afe81cc51968ea1d087,6971802f5b773952af130963e084111c391f9a60,,False,False,0.08848376,117,05/15/2023 20:03:01,7,05/15/2023 20:03:01,Disable flaky test (#6685),1,2,2,0,0,2471,1,3,2
1c41ed4c35c4603bf58d08194f5718bbf34e303b,7c16c3060af89a65d9804afe81cc51968ea1d087,,False,False,0.1129739,117,05/15/2023 21:39:18,7,05/15/2023 21:39:18,Added in release notes for preview 3 (#6683),1,1,0,1,0,70,70,70,0
f93ab2572e402e00f9f7224634aae5762b89a113,1c41ed4c35c4603bf58d08194f5718bbf34e303b,,False,True,0.9762042,117,05/16/2023 00:45:57,7,05/16/2023 00:45:57,Adds the ability to load a pre-trained LightGBM file and import it into ML.Net. (#6569),1,9,8,1,0,11689,7657,7707,50
150e68f44e30a0b237475e37f60fdf40b964d78a,f93ab2572e402e00f9f7224634aae5762b89a113,,False,True,0.91560256,117,05/16/2023 20:02:16,7,05/16/2023 20:02:16,fixing license (#6689),1,1,1,0,0,23,0,1,1
aca80057756bceb4308a51475d8d15be34ae6f1f,150e68f44e30a0b237475e37f60fdf40b964d78a,,False,True,0.99200475,188,05/18/2023 21:17:45,7,05/18/2023 21:17:45,Update dependencies from https://github.com/dotnet/arcade build 20230515.1 (#6691),1,36,30,1,5,5157,-203,637,840
564dfae85f02fa0a81aa7acbc5295f1166fc65c9,aca80057756bceb4308a51475d8d15be34ae6f1f,,False,True,0.9999244,212,06/01/2023 19:13:08,7,06/01/2023 19:13:08,Fix using ToList on Row Collection (#6678),1,1,1,0,0,171,0,1,1
9590b0755a68fddaf51173fcab13693b9922a4fa,564dfae85f02fa0a81aa7acbc5295f1166fc65c9,,False,False,0.066906035,212,06/05/2023 19:52:48,7,06/05/2023 19:52:48,Remove redundant column names collection from DataFrameColumnCollection (#6701),1,1,1,0,0,450,-8,4,12
d18676baf9a760b88097a0aab488df394bc1c189,9590b0755a68fddaf51173fcab13693b9922a4fa,,False,False,0.0019882491,212,06/05/2023 19:53:08,7,06/05/2023 19:53:08,Clean dataframe math (#6709),1,4,4,0,0,9067,-1029,651,1680
427615ef5edebad1e66d2efb887c7680f5ab7856,d18676baf9a760b88097a0aab488df394bc1c189,,False,False,0.49150512,193,06/13/2023 00:21:49,7,06/13/2023 00:21:49,[fabricbot] Do not add needs-further-triage to issues still marked as untriaged (#6722),1,1,1,0,0,2572,68,69,1
0278f43be7d5186c6de9f00745032d563ff90016,427615ef5edebad1e66d2efb887c7680f5ab7856,,False,True,0.99999684,117,06/13/2023 18:43:13,7,06/13/2023 18:43:13,Fix OSX testing in helix.,0,1,1,0,0,159,6,9,3
a3a6d7b1d6ff3845fd14a601646e4007f77cc9d3,0278f43be7d5186c6de9f00745032d563ff90016,,False,True,0.999282,99,06/13/2023 21:30:15,7,06/13/2023 21:30:15,Fix non-thread-safe use of Random in tokenizers (#6695),1,1,1,0,0,261,0,3,3
c259a33de003d02326328f4fea2013f4fafa4fcd,a3a6d7b1d6ff3845fd14a601646e4007f77cc9d3,,False,True,0.999946,212,06/13/2023 22:43:37,7,06/13/2023 22:43:37,Fix DataFrame Merge issue (#6677),1,17,17,0,0,5153,218,221,3
31e4b64d000e42dab5a8c25f4f2ddba4ee5f7877,c259a33de003d02326328f4fea2013f4fafa4fcd,,False,True,0.99743104,212,06/13/2023 23:26:40,7,06/13/2023 23:26:40,Fix DataFrame bounds checking on indexing elements (#6681),1,5,5,0,0,1946,3,9,6
b28710ae78e8457303ddd2ebb9d3c20101660b03,31e4b64d000e42dab5a8c25f4f2ddba4ee5f7877,,False,True,0.9964401,212,06/13/2023 23:39:40,7,06/13/2023 23:39:40,"Reset DataFrame.RowCount to zero, when DataFrame is empty (#6698)",1,2,2,0,0,3931,77,99,22
22342df7fb6d7e42e0d4089c137bf43e8dec7ee9,b28710ae78e8457303ddd2ebb9d3c20101660b03,,False,False,0.29810703,191,06/14/2023 07:27:29,7,06/14/2023 07:27:29,Continue training on OOM error && add subsampling support for trainValidationDatasetManager (#6714),1,12,11,1,0,3233,139,193,54
8f8905ee3236d3e697e397882e7c96a0145b1544,22342df7fb6d7e42e0d4089c137bf43e8dec7ee9,,False,False,0.07743441,117,06/20/2023 17:48:17,7,06/20/2023 17:48:17,brew test (#6739),1,1,1,0,0,286,0,1,1
184e66108cb5b609c84814b3b07d417a3612d1ef,8f8905ee3236d3e697e397882e7c96a0145b1544,,False,False,0.1383726,191,06/21/2023 17:33:27,7,06/21/2023 17:33:27,smac - ignore fail trial during initialize (#6738),1,2,2,0,0,836,42,43,1
8858ab6466300641ae6c82a7116675956871c895,184e66108cb5b609c84814b3b07d417a3612d1ef,,False,False,0.25483546,191,06/23/2023 09:25:08,7,06/23/2023 09:25:08,stop shuffle rows in ITrainValidationDatasetManager (#6742),1,1,1,0,0,115,-1,1,2
4c799ab1c881de54328fdafbfcfc5352bd727e89,8858ab6466300641ae6c82a7116675956871c895,,False,True,0.9315613,141,06/28/2023 00:02:56,7,06/28/2023 00:02:56,Update build templates to handle feature branches (#6744),1,4,4,0,0,438,26,32,6
443ceb936ef71f52f255562c084e340cba5f1d4d,4c799ab1c881de54328fdafbfcfc5352bd727e89,,False,True,0.8770607,212,07/06/2023 19:15:46,7,07/06/2023 19:15:46,Add missing implementation for datetime relevant arrow type into dataframe (#6675),1,7,7,0,0,4331,29,60,31
53c0f269d6d3bab9d50de6c69bf1ff408049af65,443ceb936ef71f52f255562c084e340cba5f1d4d,,False,True,0.99865466,212,07/06/2023 19:17:20,7,07/06/2023 19:17:20,Fix the behavior or column SetName method (#6676),1,5,5,0,0,5796,83,96,13
26c24463a82dd574913aa42646e17d66386cef36,53c0f269d6d3bab9d50de6c69bf1ff408049af65,,False,True,0.99743354,212,07/06/2023 19:33:39,7,07/06/2023 19:33:39,Fix DataFrame to allow to store columns with size more than 2 Gb (#6710),1,4,4,0,0,1302,29,33,4
36f87d111e3625ce8df682c65e7072325cdd7407,26c24463a82dd574913aa42646e17d66386cef36,,False,False,0.0763315,191,07/06/2023 20:16:01,7,07/06/2023 20:16:01,avoid empty dataset (#6756),1,1,1,0,0,123,8,9,1
69eca5689a1219d1ed31a62875a070658f151306,36f87d111e3625ce8df682c65e7072325cdd7407,,False,True,0.9961515,212,07/06/2023 21:00:22,7,07/06/2023 21:00:22,Fix dataframe arithmetics for columns having several value buffers (column size is more than 2 Gb) (#6724),1,2,2,0,0,6104,155,309,154
d9e1ee1e271bf0112d6ea18c3fffa195c47eae2e,69eca5689a1219d1ed31a62875a070658f151306,,False,True,0.9356255,212,07/07/2023 09:39:47,7,07/07/2023 09:39:47,Run tests that requires more than 2 Gb of Memory only on 64-bit env (#6758),1,1,1,0,0,302,-1,3,4
caee3c2e2d7ebe5921e206f236ec5e8790a2fc81,d9e1ee1e271bf0112d6ea18c3fffa195c47eae2e,,False,False,0.11572021,212,07/07/2023 09:41:49,7,07/07/2023 09:41:49,Reduce coupling of Data.Analysis.Tests project (#6759),1,4,4,0,0,1497,-4,1,5
578d7bcb6762f055b0519905954298d68727473e,caee3c2e2d7ebe5921e206f236ec5e8790a2fc81,,False,True,0.50183207,212,07/07/2023 15:58:42,7,07/07/2023 15:58:42,Provide ability to filter dataframe column by null via ElementWise Methods (#6723),1,7,7,0,0,8263,228,229,1
69cc4bcb7600a62b7bd81c485d5036c8b662c42a,578d7bcb6762f055b0519905954298d68727473e,,False,True,0.9807456,212,07/07/2023 22:22:02,7,07/07/2023 22:22:02,Fix incorrect DataFrame min max computation with NULL (#6734),1,9,9,0,0,12387,346,791,445
321158d13871133fe08694ae439f39f3f9b2c0e6,69cc4bcb7600a62b7bd81c485d5036c8b662c42a,,False,False,0.039569866,212,07/11/2023 20:07:57,7,07/11/2023 20:07:57,Clean DataFrame meaningless code (#6761),1,2,2,0,0,1520,-32,1,33
